task,model,duplicates,metric,mean,sem
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,1,acc_mutual_info,0.13585434173669467,0.01283173767189004
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,4,acc,0.11624649859943978,0.012003578835358903
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,4,acc_norm,0.0896358543417367,0.010698026974517062
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,4,acc_mutual_info,0.11484593837535013,0.0119404993314082
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,16,acc,0.09243697478991597,0.015350985445951353
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,16,acc_norm,0.1092436974789916,0.016533037408636247
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,16,acc_mutual_info,0.12885154061624648,0.017756848741793976
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,64,acc,0.1048951048951049,0.025714045302205415
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,64,acc_norm,0.09090909090909091,0.024124767837921595
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,64,acc_mutual_info,0.15384615384615385,0.030277765140806323
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,256,acc,0.1111111111111111,0.03729694925763063
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,256,acc_norm,0.18055555555555555,0.04564949854152486
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,256,acc_mutual_info,0.1388888888888889,0.04104253469235572
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,0,acc,0.101,0.006739600218525788
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,0,acc_norm,0.1105,0.007012093819242935
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,0,acc_mutual_info,0.1075,0.006927905378717892
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,1,acc,0.09103641456582633,0.010772984872814091
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,1,acc_norm,0.0938375350140056,0.010920601632837954
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,1,acc_mutual_info,0.12324929971988796,0.012310778743268096
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,4,acc,0.0938375350140056,0.010920601632837949
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,4,acc_norm,0.08263305322128851,0.010311068668086886
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,4,acc_mutual_info,0.10784313725490197,0.011616414548354315
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,16,acc,0.08683473389355742,0.01492438458663762
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,16,acc_norm,0.12044817927170869,0.017250664812285932
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,16,acc_mutual_info,0.1092436974789916,0.016533037408636247
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,64,acc,0.13986013986013987,0.02910632295887289
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,64,acc_norm,0.11888111888111888,0.02715998486468548
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,64,acc_mutual_info,0.13286713286713286,0.02848442345163115
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,256,acc,0.1111111111111111,0.03729694925763063
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,256,acc_norm,0.20833333333333334,0.04819715314419522
personachat_mcq,allegrolab__hubble-1b-100b_toks-interference_testset-hf,256,acc_mutual_info,0.06944444444444445,0.03016898733641694
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,0,acc,0.0985,0.006664914518789528
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,0,acc_norm,0.097,0.006619471935460721
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,0,acc_mutual_info,0.1125,0.007067308428547042
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,1,acc,0.09103641456582633,0.0107729848728141
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,1,acc_norm,0.11204481792717087,0.011812631215999864
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,1,acc_mutual_info,0.12745098039215685,0.012488829678759743
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,4,acc,0.10644257703081232,0.011549791885695512
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,4,acc_norm,0.09523809523809523,0.010993291365829338
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,4,acc_mutual_info,0.13165266106442577,0.012662422341317783
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,16,acc,0.09803921568627451,0.01576045469617045
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,16,acc_norm,0.10084033613445378,0.01595917920705086
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,16,acc_mutual_info,0.14285714285714285,0.01854609953176781
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,64,acc,0.1048951048951049,0.025714045302205415
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,64,acc_norm,0.07692307692307693,0.022361611528223503
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,64,acc_mutual_info,0.13986013986013987,0.02910632295887289
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,256,acc,0.09722222222222222,0.035159608253116335
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,256,acc_norm,0.08333333333333333,0.032800912235873524
personachat_mcq,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,256,acc_mutual_info,0.125,0.039249114101422455
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,0,acc,0.1055,0.006870842687736335
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,0,acc_norm,0.107,0.006913710993370342
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,0,acc_mutual_info,0.1205,0.007281235004557654
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,1,acc,0.09523809523809523,0.010993291365829341
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,1,acc_norm,0.10084033613445378,0.011276927427531506
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,1,acc_mutual_info,0.1484593837535014,0.013315630815845263
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,4,acc,0.11484593837535013,0.011940499331408198
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,4,acc_norm,0.08403361344537816,0.010390142948306473
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,4,acc_mutual_info,0.11064425770308123,0.011747824001932711
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,16,acc,0.0896358543417367,0.015139915614900315
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,16,acc_norm,0.12044817927170869,0.01725066481228593
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,16,acc_mutual_info,0.1092436974789916,0.01653303740863625
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,64,acc,0.08391608391608392,0.023267303840409197
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,64,acc_norm,0.1048951048951049,0.025714045302205415
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,64,acc_mutual_info,0.1258741258741259,0.027836270582217233
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,acc,0.06944444444444445,0.03016898733641695
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,acc_norm,0.1111111111111111,0.03729694925763063
personachat_mcq,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,acc_mutual_info,0.1111111111111111,0.03729694925763063
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,0,acc,0.109,0.006970207449993723
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,0,acc_norm,0.1025,0.006783795762143152
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,0,acc_mutual_info,0.116,0.007162237696726643
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,1,acc,0.08403361344537816,0.010390142948306464
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,1,acc_norm,0.10084033613445378,0.011276927427531511
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,1,acc_mutual_info,0.12605042016806722,0.012429984092874687
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,4,acc,0.08823529411764706,0.0106222811546267
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,4,acc_norm,0.09943977591036414,0.011207059666282652
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,4,acc_mutual_info,0.1134453781512605,0.01187685317804646
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,16,acc,0.09523809523809523,0.015557775653877703
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,16,acc_norm,0.12885154061624648,0.017756848741793976
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,16,acc_mutual_info,0.11764705882352941,0.01707602205256287
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,64,acc,0.1258741258741259,0.027836270582217233
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,64,acc_norm,0.0979020979020979,0.02493897864456897
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,64,acc_mutual_info,0.11188811188811189,0.026453408724442892
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,256,acc,0.09722222222222222,0.035159608253116335
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,256,acc_norm,0.1111111111111111,0.03729694925763063
personachat_mcq,allegrolab__hubble-1b-100b_toks-standard-hf,256,acc_mutual_info,0.1111111111111111,0.03729694925763063
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,acc,0.1045,0.006842023212531536
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,acc_norm,0.101,0.00673960021852578
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,acc_mutual_info,0.121,0.007294251370190473
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,acc,0.10084033613445378,0.0112769274275315
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,acc_norm,0.08823529411764706,0.010622281154626696
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,acc_mutual_info,0.10364145658263306,0.011414657112619993
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,acc,0.09803921568627451,0.011136506553864023
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,acc_norm,0.10644257703081232,0.011549791885695508
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,acc_mutual_info,0.1092436974789916,0.011682421795945705
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,acc,0.09243697478991597,0.01535098544595135
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,acc_norm,0.1092436974789916,0.016533037408636254
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,acc_mutual_info,0.13445378151260504,0.01808034208976837
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,acc,0.1258741258741259,0.027836270582217233
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,acc_norm,0.11188811188811189,0.02645340872444289
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,acc_mutual_info,0.06993006993006994,0.0214015688594409
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,acc,0.08333333333333333,0.03280091223587352
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,acc_norm,0.1388888888888889,0.04104253469235571
personachat_mcq,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,acc_mutual_info,0.1388888888888889,0.04104253469235572
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,0,acc,0.106,0.0068851799432858435
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,0,acc_norm,0.0985,0.006664914518789524
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,0,acc_mutual_info,0.124,0.0073715106718224635
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,1,acc,0.0938375350140056,0.010920601632837947
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,1,acc_norm,0.09803921568627451,0.011136506553864018
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,1,acc_mutual_info,0.10504201680672269,0.011482543095907256
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,4,acc,0.09943977591036414,0.011207059666282652
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,4,acc_norm,0.08683473389355742,0.010545730435167102
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,4,acc_mutual_info,0.1092436974789916,0.011682421795945705
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,16,acc,0.0896358543417367,0.015139915614900315
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,16,acc_norm,0.11764705882352941,0.017076022052562874
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,16,acc_mutual_info,0.12324929971988796,0.01742229214515525
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,64,acc,0.11888111888111888,0.027159984864685485
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,64,acc_norm,0.1258741258741259,0.027836270582217236
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,64,acc_mutual_info,0.07692307692307693,0.02236161152822351
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,256,acc,0.1388888888888889,0.041042534692355706
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,256,acc_norm,0.09722222222222222,0.035159608253116335
personachat_mcq,allegrolab__hubble-1b-500b_toks-standard-hf,256,acc_mutual_info,0.08333333333333333,0.032800912235873524
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,acc,0.1085,0.006956153321665445
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,acc_norm,0.0995,0.0066949448200169384
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,acc_mutual_info,0.1135,0.007094648829999299
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,acc,0.09243697478991597,0.010847171184004491
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,acc_norm,0.08543417366946779,0.01046835715847102
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,acc_mutual_info,0.12885154061624648,0.012547180027554063
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,acc,0.10504201680672269,0.011482543095907244
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,acc_norm,0.0784313725490196,0.010068481666580201
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,acc_mutual_info,0.12324929971988796,0.012310778743268094
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,acc,0.09803921568627451,0.01576045469617045
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,acc_norm,0.14565826330532214,0.018696416591424975
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,acc_mutual_info,0.13445378151260504,0.01808034208976838
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,64,acc,0.1048951048951049,0.025714045302205408
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,64,acc_norm,0.11188811188811189,0.026453408724442896
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,64,acc_mutual_info,0.14685314685314685,0.029703618136003942
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,256,acc,0.08333333333333333,0.032800912235873524
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,256,acc_norm,0.1388888888888889,0.04104253469235571
personachat_mcq,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,256,acc_mutual_info,0.1388888888888889,0.04104253469235572
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,0,acc,0.098,0.006649820302461377
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,0,acc_norm,0.1,0.006709881612638773
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,0,acc_mutual_info,0.113,0.0070810006556377755
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,1,acc,0.07703081232492998,0.00998575888319661
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,1,acc_norm,0.09523809523809523,0.010993291365829333
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,1,acc_mutual_info,0.11064425770308123,0.01174782400193271
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,4,acc,0.11624649859943978,0.012003578835358906
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,4,acc_norm,0.0896358543417367,0.01069802697451706
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,4,acc_mutual_info,0.10224089635854341,0.011346122498494125
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,16,acc,0.1092436974789916,0.016533037408636257
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,16,acc_norm,0.13445378151260504,0.018080342089768366
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,16,acc_mutual_info,0.13165266106442577,0.017919940395031014
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,64,acc,0.11888111888111888,0.027159984864685485
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,64,acc_norm,0.11888111888111888,0.027159984864685485
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,64,acc_mutual_info,0.055944055944055944,0.01928553397665406
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,256,acc,0.1111111111111111,0.03729694925763063
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,256,acc_norm,0.125,0.039249114101422455
personachat_mcq,allegrolab__hubble-8b-100b_toks-perturbed-hf,256,acc_mutual_info,0.16666666666666666,0.04422874103618961
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,0,acc,0.107,0.0069137109933703434
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,0,acc_norm,0.101,0.006739600218525784
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,0,acc_mutual_info,0.1145,0.007121814032783976
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,1,acc,0.09243697478991597,0.010847171184004497
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,1,acc_norm,0.0938375350140056,0.010920601632837944
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,1,acc_mutual_info,0.11764705882352941,0.01206610057693961
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,4,acc,0.10644257703081232,0.011549791885695508
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,4,acc_norm,0.09663865546218488,0.0110652549806917
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,4,acc_mutual_info,0.11904761904761904,0.012128073182158744
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,16,acc,0.10644257703081232,0.016345338718589675
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,16,acc_norm,0.10364145658263306,0.016154095130788346
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,16,acc_mutual_info,0.10644257703081232,0.016345338718589668
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,64,acc,0.0979020979020979,0.024938978644568975
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,64,acc_norm,0.1048951048951049,0.025714045302205415
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,64,acc_mutual_info,0.1048951048951049,0.025714045302205415
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,256,acc,0.08333333333333333,0.03280091223587352
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,256,acc_norm,0.125,0.039249114101422455
personachat_mcq,allegrolab__hubble-8b-100b_toks-standard-hf,256,acc_mutual_info,0.09722222222222222,0.035159608253116335
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,0,acc,0.0995,0.00669494482001693
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,0,acc_norm,0.1025,0.006783795762143135
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,0,acc_mutual_info,0.118,0.007215541006467082
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,1,acc,0.09243697478991597,0.010847171184004483
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,1,acc_norm,0.08123249299719888,0.010231114375892454
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,1,acc_mutual_info,0.12184873949579832,0.012250404245502992
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,4,acc,0.09663865546218488,0.01106525498069169
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,4,acc_norm,0.09103641456582633,0.010772984872814093
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,4,acc_mutual_info,0.12324929971988796,0.0123107787432681
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,acc,0.09523809523809523,0.015557775653877701
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,acc_norm,0.10644257703081232,0.016345338718589675
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,acc_mutual_info,0.12605042016806722,0.017590992311848363
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,acc,0.11188811188811189,0.026453408724442892
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,acc_norm,0.1258741258741259,0.027836270582217233
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,acc_mutual_info,0.0979020979020979,0.024938978644568975
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,acc,0.06944444444444445,0.030168987336416948
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,acc_norm,0.08333333333333333,0.032800912235873524
personachat_mcq,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,acc_mutual_info,0.1111111111111111,0.03729694925763062
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,0,acc,0.107,0.006913710993370348
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,0,acc_norm,0.107,0.006913710993370338
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,0,acc_mutual_info,0.1195,0.007255080502416797
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,1,acc,0.0938375350140056,0.010920601632837944
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,1,acc_norm,0.08123249299719888,0.010231114375892443
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,1,acc_mutual_info,0.12324929971988796,0.012310778743268096
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,4,acc,0.12745098039215685,0.012488829678759734
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,4,acc_norm,0.09663865546218488,0.0110652549806917
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,4,acc_mutual_info,0.11484593837535013,0.0119404993314082
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,16,acc,0.09523809523809523,0.015557775653877707
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,16,acc_norm,0.12324929971988796,0.017422292145155255
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,16,acc_mutual_info,0.10644257703081232,0.016345338718589675
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,64,acc,0.0979020979020979,0.02493897864456897
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,64,acc_norm,0.14685314685314685,0.02970361813600394
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,64,acc_mutual_info,0.08391608391608392,0.02326730384040919
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,256,acc,0.125,0.039249114101422455
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,256,acc_norm,0.1111111111111111,0.03729694925763063
personachat_mcq,allegrolab__hubble-8b-500b_toks-standard-hf,256,acc_mutual_info,0.1111111111111111,0.03729694925763063
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,0,perplexity,-0.8698863997125197,0.0034732420995794047
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,1,perplexity,-0.8691765541697628,0.005826968479469322
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,4,perplexity,-0.8616276127084135,0.005463287944071214
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,16,perplexity,-0.853062290527386,0.007508993940333673
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,64,perplexity,-0.8787355157375062,0.013549158817377015
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,256,perplexity,-0.919948143181079,0.020830297077505295
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,0,perplexity,-0.7072964636658191,0.0023081382034949053
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,1,perplexity,-0.7077456618964869,0.00394175631058177
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,4,perplexity,-0.7095975676954868,0.0037573296404490677
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,16,perplexity,-0.6957108710158374,0.005270058398507155
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,64,perplexity,-0.6962655644462719,0.008164188849361785
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,256,perplexity,-0.6980444870293574,0.012509516077486522
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,0,perplexity,-0.7747089665350347,0.0036623466607757275
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,perplexity,-0.7663725066971786,0.005784958289391779
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,perplexity,-0.7479969158137802,0.004750545309218075
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,perplexity,-0.7343760370972452,0.0065725127925252095
personachat_persona_loss,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,perplexity,-0.999134275987385,0.014591817572215584
